text,text_en,cmp_code,eu_code,annotations
"Gemeinsamkeit in Vielfalt bedeutet, dass Menschen in ihrer Verschiedenheit - sei es die Herkunft, Religionszugehörigkeit, die Lebensgeschichte, eine Behinderung oder die sexuelle Identität - täglich dazu beitragen, dass unser Land innovativ und zukunftsfähig bleibt.","Togetherness in diversity means that people in their diversity - be it their origin, religious affiliation, life story, disability or sexual identity - contribute every day to ensuring that our country remains innovative and fit for the future.",503,,117. Society-Workplaces
"Was es dafür braucht: Aufstiegschancen, Respekt im Streit, Kompromissfähigkeit und Koalitionsfähigkeit zwischen den demokratischen Parteien, in der demokratischen Mitte.","What is needed for this? Opportunities for advancement, respect in disputes, the ability to compromise and form coalitions between democratic parties, in the democratic center.",503,,118. Society-Media
"Bürgerschaftliche Verantwortung, aber auch eine neue Verantwortung der demokratischen Institutionen und der gewählten Repräsentantinnen und Repräsentanten, die Probleme zu lösen und zum Funktionieren beizutragen.","Civic responsibility, but also a new responsibility of democratic institutions and elected representatives to solve problems and contribute to their functioning.",202.1,,119. Society-Public Spaces
"Demokratie,","Democracy,",202.1,,120. Society-Culture and Sport
"Zusammenhalt,","cohesion,",606.1,,121. Society-Democratic Cohesion
wirksamer Klimaschutz,effective climate protection,501,,122. Society-Inclusion
"und eine starke Wirtschaft sind eine wichtige Grundlage dafür, dass wir in unserem Land frei von Angst und Unterdrückung leben können.",and a strong economy are an important basis for ensuring that we can live in our country free from fear and oppression.,410,,123. Society-Diversity
"Und so, wie wir unsere Freiheit und unser Zusammenleben nach innen zu sichern haben,",And just as we have to secure our freedom and our coexistence internally,605.1,,124. Society-Diversity Contribution
"so gilt es in dieser Zeit, unseren Frieden in Freiheit nach außen zu sichern.",", it is important at this time to secure our peace in freedom externally.",104,,125. Politics-Democratic Processes
Gerade jetzt brauchen wir - in unserem eigenen Interesse - eine neue Initiative an der Regierungsspitze für ein starkes gemeinsames Europa.,Right now - in our own interest - we need a new initiative at the head of government for a strong common Europe.,108,,126. Politics-Civic Responsibility
"Wir können diplomatische Kraft, die engagierte Suche nach belastbaren Lösungen, nur aufbringen, wenn wir uns als freies Europa zugleich handlungsstark zeigen.","We can only muster diplomatic strength, the committed search for resilient solutions, if we, as a free Europe, also show ourselves capable of taking action.",107,,127. Politics-Democracy
Die Menschenrechte sind überall und jederzeit einzuhalten - sie sind unverhandelbar.,Human rights must be respected everywhere and at all times - they are non-negotiable.,201.2,,128. Society-Cohesion
Die geopolitischen Kräfteverhältnisse in der Welt verändern sich rasant - und das nicht erst seit heute.,The geopolitical balance of power in the world is changing rapidly - and not just since today.,107,,129. Environment-Climate Protection
In dem Angriffskrieg Russlands gegen die Ukraine zeigt sich eine Bedrohung für die europäische Friedensordnung,Russia's war of aggression against Ukraine poses a threat to the European peace order,106,,130. Economy-Economy Strength
und unsere Demokratie insgesamt,and our democracy as a whole,202.1,,131. Society-Freedom
- daher ist die Unterstützung der Ukraine auch unser bester Selbstschutz.,- which is why supporting Ukraine is also our best form of self-protection.,104,,132. Society-Peace
"So wie unsere europäischen Nachbarn für uns da waren, sodass wir in Deutschland wiedervereint im Herzen Europas in Freiheit leben, sind wir das auch für unsere Nachbarn.","Just as our European neighbors were there for us, so that we in Germany can live reunited in freedom in the heart of Europe, we are also there for our neighbors.",107,,133. Politics-Europe
"Gemeinsam gilt es, Frieden in Freiheit neu zu sichern.","Together, we need to secure peace in freedom once again.",106,,134. Politics-Diplomacy
"Gemeinsam mit den vielen Staaten weltweit, die ebenso wissen, dass das Einstehen für eine regelbasierte Ordnung der beste Schutz ist.",Together with the many countries around the world who also know that standing up for a rules-based order is the best protection.,107,,135. Politics-Human Rights
"Liebe Bürgerinnen und Bürger, nur wenn wir unsere Stärken in Zukunftskraft verwandeln, werden wir das erhalten und stärken können, was uns lieb und teuer ist.","Dear citizens, only if we transform our strengths into future strength will we be able to preserve and strengthen what we hold dear.",305.1,,136. Politics-Global Power
"Wir betonen das, weil wir in den vergangenen Jahren auch gesehen haben, wie verlockend es in der Politik ist, die Verluste der unterlassenen Veränderung einfach zuzukleistern, nach dem Motto „Niemand muss sich hier verändern“, oder sich nur noch in der Vergangenheit aufzuhalten.","We emphasize this because we have also seen in recent years how tempting it is in politics to simply paste over the losses of neglected change, according to the motto ""Nobody has to change here"", or to dwell only on the past.",305.1,,137. Politics-International Conflict
"Mit Robert Habeck kandidiert ein Mensch für die Führung der kommenden Regierung, der diesen Unterschied macht.","With Robert Habeck, a person is running for the leadership of the next government who will make this difference.",305.2,,138. Politics-Democracy
"Der eine Politik des Zuhörens mit Orientieren verbindet, Regierungserfahrung mit der Bereitschaft selbst zu lernen, Ehrlichkeit mit der Bereitschaft anzupacken, Zukunftsstärke mit der Kraft zur breiten gesellschaftlichen Verbindung.","Someone who combines a policy of listening with orientation, government experience with a willingness to learn for himself, honesty with a willingness to tackle issues, strength for the future with the power to forge broad social links.",305.2,,139. Politics-Ukraine Support
"Dem es um die ganze Gesellschaft geht und der dies als Verantwortung begreift, in eine starke Zukunft zu führen.",He is concerned with society as a whole and sees this as a responsibility to lead us into a strong future.,305.2,,140. Politics-European Solidarity
"Gemeinsam mit Annalena Baerbock, der Außenministerin unseres Landes.","Together with Annalena Baerbock, our country's Foreign Minister.",305.2,,141. Society-Peace
"Die Haltung zeigt, wo andere zaudern.",Who takes a stand where others hesitate.,305.2,,142. Politics-Rules-Based Order
"Die mit Menschlichkeit, Partnerschaft und Stärke für unsere Werte und Interessen einsteht.","Who stands up for our values and interests with humanity, partnership and strength.",305.2,,143. Society-Future Strength
Dafür bitten wir bei der kommenden Bundestagswahl um Ihr Vertrauen und Ihre Stimme!,This is why we are asking for your trust and your vote in the upcoming Bundestag elections!,305.1,,144. Politics-Change Resistance
Nehmen wir unsere Zukunft zusammen in die Hand!,Let's take our future into our own hands together!,606.1,,145. Politics-Leadership
Wachsen wir zusammen!,Let's grow together!,410,,146. Politics-Leadership Qualities
KAPITEL 1: IN DIE ZUKUNFT WACHSEN,CHAPTER 1: GROWING INTO THE FUTURE,H,,147. Politics-Leadership Responsibility
ÖKOLOGISCH UND ÖKONOMISCH,ECOLOGICALLY AND ECONOMICALLY,H,,148. Politics-Leadership
"Die Menschen in Deutschland sind zu Recht stolz auf das, was sie schaffen, auf die Qualität ihrer Arbeit, auf ihre Erfahrungen und Kompetenzen - ob im Erwerbsleben, in der familiären Erziehung, in der Pflege von Angehörigen oder im Ehrenamt.","People in Germany are rightly proud of what they achieve, of the quality of their work, of their experience and skills - whether in their working lives, in raising their families, in caring for relatives or in voluntary work.",601.1,,149. Politics-Values
Ihre Leistungen verdienen unsere Anerkennung.,Their achievements deserve our recognition.,601.1,,150. Politics-Values and Interests
"Deutschland muss auf diese Kraft bauen, um die großen strukturellen Herausforderungen anzugehen, vor denen wir stehen: Der Angriffskrieg von Russland auf die Ukraine und der Systemkonflikt zwischen liberalen Demokratien und autoritären Staaten im Umfeld Chinas erfordern eine Neuausrichtung von Wirtschaftssicherheit und Handel,","Germany must build on this strength in order to tackle the major structural challenges we face: Russia's war of aggression against Ukraine and the systemic conflict between liberal democracies and authoritarian states surrounding China require a realignment of economic security and trade,",410,,151. Politics-Elections Appeal
Lieferketten und Absatzmärkten.,supply chains and sales markets.,403,,152. Society-Future
"Wir werden diesen Wettstreit auch im Ökonomischen nur gewinnen, wenn wir den großen Vorteil der liberalen Demokratie maximal zur Geltung bringen: dass Menschen neue Ideen haben und Dinge frei entdecken und entfalten können.","We will only win this competition, also in economic terms, if we maximize the great advantage of liberal democracy: that people have new ideas and can discover and develop things freely.",410,,153. Society-Growth
"Wir wollen in der kommenden Regierung daran weiterarbeiten, die strukturellen Schwächen unseres Standorts zu beheben,","In the next government, we want to continue working on remedying the structural weaknesses of our location,",402,,1. 1
unsere Unternehmen auf dem Weg in die Klimaneutralität zu unterstützen,supporting our companies on the path to climate neutrality,416.2,,2. 3
und unsere Wirtschaft in Einklang mit den planetaren Grenzen zu bringen.,and bringing our economy into harmony with planetary boundaries.,416.2,,3. 3
"Wir sorgen dafür, dass Deutschland und Europa bei den Innovationen der Zukunft vorn mit dabei sind.",We will ensure that Germany and Europe are at the forefront of the innovations of the future.,411,,4. 2
"Dafür muss Wirtschaften einfacher und verlässlicher werden,","To achieve this, business must become simpler and more reliable,",402,,5. 2
dafür müssen Chancen fair eröffnet,opportunities must be opened up fairly,503,,6. 2
und alle gerecht entlohnt werden.,and everyone must be remunerated fairly.,503,,7. 2
Dafür können wir nicht im Status quo verharren.,"To achieve this, we cannot remain stuck in the status quo.",411,,8. 2.1
"Vielmehr brauchen wir mehr Raum und Begeisterung für die Bereitschaft und den Mut, mit neuen Ideen und Technologien ins Risiko zu gehen.","Instead, we need more room and enthusiasm for the willingness and courage to take risks with new ideas and technologies.",411,,9. 2.1
"Unser Ziel ist, die Innovationskraft unseres Landes spürbar zu stärken",Our goal is to noticeably strengthen our country's innovative power,411,,10. 2
und zum Spitzenreiter bei Zukunftstechnologien zu werden.,and become a leader in future technologies.,411,,11. 2
"Das europäisch verankerte Vorsorgeprinzip stellt sicher, dass technologischer Fortschritt für nachhaltige Entwicklung und im Sinne des Gemeinwohls erfolgt.",The European precautionary principle ensures that technological progress is made for sustainable development and in the interests of the common good.,416.2,,12. 2
"Damit wir unseren Wohlstand erneuern und nicht nur verwalten, braucht es ein Land, das einfach funktioniert - einen Staat, der es den Menschen und Unternehmen leichter macht, ihre Ideen umzusetzen, und nicht schwerer: mit einem Klick zur Lösung statt mit einem Dutzend Formularen in den Papierkrieg.","In order to renew our prosperity and not just manage it, we need a country that simply works - a state that makes it easier for people and companies to implement their ideas and not more difficult: one click to a solution instead of a dozen forms and paperwork.",410,,13. 2
