text,text_en,cmp_code,eu_code,annotations
Ab dem 18. Geburtstag kann der Sparplan mit eigenen Beiträgen weitergeführt werden.,"From the 18th birthday, the savings plan can be continued with your own contributions.",505,,201.2
"Die Auszahlung erfolgt ab dem 65. Lebensjahr über einen Auszahlplan, wobei bis dahin eine Verwendung des Kapitals ausgeschlossen ist.","Payment is made from the age of 65 via a payout plan, whereby the capital cannot be used until then.",504,,201.2
"Weitere Bausteine, die die Rente langfristig stabilisieren",Other components that stabilize the pension in the long term,H,,201.2
Erleichterung von Rationalisierungsinvestitionen zur Erhöhung der Produktivität,Facilitating rationalization investments to increase productivity,402,,201.2
"und der Löhne durch Unternehmenssteuersenkungen,","and wages by lowering corporate taxes,",701,,201.2
"Reduzierung von Fachkräftemangel durch höhere Erwerbsanreize, indem Einkommensteuern gesenkt werden",reducing the shortage of skilled workers by increasing incentives to work by lowering income taxes,701,,201.2
"und das Bürgergeld unattraktiver gemacht wird,","and making the citizen's income less attractive,",505,,201
"Schaffung von Arbeitsanreizen für Rentner durch einen zusätzlichen Steuergrundfreibetrag in Höhe von 12.000 €,","creating work incentives for pensioners through an additional basic tax allowance of €12.000,",701,,201.1
"Stärkung von Handwerk und Gewerbe durch mehr ausbildungsfähige Schulabgänger, indem eine frühere Berufsorientierung in den Schulen praktiziert und das Leistungsprinzip an unseren Schulen wieder gestärkt wird,","strengthening crafts and trades by increasing the number of school leavers who are able to train, by practicing earlier career guidance in schools and strengthening the performance principle in our schools again,",411,,201.2
"Ermöglichung eines höheren Lebensverdienstes durch früheren Berufseintritt und weniger Teilzeitarbeit,","enabling higher lifetime earnings through earlier career entry and less part-time work,",701,,000
"ein Erziehungsgeld, das Eltern die Eigenbetreuung ihrer Kinder in den ersten drei Lebensjahren finanziell erleichtert,","a child-raising allowance that makes it financially easier for parents to care for their children themselves in the first three years of life,",504,,201.3
"sowie Hilfen beim beruflichen Wiedereinstieg, damit Kinderwünsche nicht mehr an Geld- und Karrieresorgen scheitern,","as well as help with returning to work so that children's dreams no longer fail due to money and career worries,",503,,201.3
"eine Willkommensprämie von 20.000 € für neugeborene Babys, sofern bereits Rentenbeiträge in derselben Höhe eingezahlt worden sind, andernfalls eine Gutschrift auf zukünftige Rentenbeiträge in dieser Höhe (die Prämie wird aus Steuermitteln finanziert und reduziert die Rente nicht),","a welcome bonus of €20.000 for newborn babies, provided that pension contributions of the same amount have already been paid, otherwise a credit on future pension contributions of this amount (the bonus is financed from tax revenue and does not reduce the pension),",504,,201.2
"Bereitstellung von ausreichend Kindergarten- und Kitaplätzen in Wohnraumnähe mit Vorrang für Familien, in denen beide Eltern arbeiten, sowie für arbeitende Alleinerziehende,","provision of sufficient kindergarten and daycare places close to homes with priority for families in which both parents work, as well as for working single parents,",504,,202
"Begrenzung der Zuwanderung auf qualifizierte Arbeitskräfte, damit diese am Ende ihres Erwerbslebens nicht auf deutsche Sozialleistungen angewiesen sind.",limitation of immigration to qualified workers so that they are not dependent on German social benefits at the end of their working life.,505,,201.4
UNSER KONZEPT FÜR EINE FAIRE ARBEITSLOSENVERSICHERUNG,OUR CONCEPT FOR FAIR UNEMPLOYMENT INSURANCE,H,,202.1
"Einen Anspruch auf Leistungen aus der Arbeitslosenversicherung soll nur haben, wer die Arbeitslosigkeit nicht selbst herbeigeführt hat.",Only those who have not caused their own unemployment should be entitled to unemployment insurance benefits.,505,,202.1
"Grundsätzlich soll der Anspruch auf Arbeitslosengeld für Personen, die ab 2026 erstmalig eine sozialversicherungspflichtige Beschäftigung aufnehmen, erst nach drei vollen Beitragsjahren eintreten und zunächst auf sechs Monate beschränkt werden.","In principle, people who take up employment subject to social security contributions for the first time from 2026 should only be entitled to unemployment benefits after three full years of contributions and initially limited to six months.",505,,201.5
Für je zwei weitere Beitragsjahre erhöht sich der Anspruch danach um einen Monat.,Entitlement will then increase by one month for every two additional years of contributions.,505,,201.6
Zudem sollen Arbeitnehmer über 50 Jahre bereits zum Zeitpunkt der Kündigung durch den Arbeitgeber Anspruch auf einen Berechtigungsschein für eine private Arbeitsvermittlung erhalten.,"In addition, employees over the age of 50 will be entitled to a certificate of eligibility for a private employment agency at the time of termination by the employer.",505,,201
"Da eine Wiedereingliederung in den Arbeitsmarkt umso schwieriger wird, je länger die Arbeitslosigkeit dauert, soll es auch während des Arbeitslosengeldbezugs intensive Beratungs-, Weiterbildungs- und Vermittlungsangebote geben.","As reintegration into the labor market becomes more difficult the longer unemployment lasts, there should also be intensive counseling, further training and placement services during the period of unemployment benefit receipt.",504,,201
UNSER KONZEPT EINER ZUKUNFTSSICHEREN KRANKEN- UND PFLEGEVERSICHERUNG,OUR CONCEPT FOR FUTURE-PROOF HEALTH AND LONG-TERM CARE INSURANCE,H,,201.2
"In Deutschland sind die Beiträge für die Kranken- und Pflegeversicherung mit insgesamt 21,1 bis 21,7 % etwa doppelt so hoch wie in Österreich oder der Schweiz, ohne dass dies durch entsprechende höhere Leistungen gerechtfertigt wäre.","In Germany, contributions to health and long-term care insurance are around twice as high as in Austria or Switzerland at a total of 21.1% to 21.7%, without this being justified by correspondingly higher benefits.",504,,201.2
Weitere Beitragssatzerhöhungen sind vorprogrammiert.,Further increases in contribution rates are inevitable.,504,,201.2
"Das werden wir verhindern, indem die beitragsfreie Mitversicherung der Bürgergeldempfänger, die heute zu zwei Dritteln vom Beitragszahler finanziert wird, zukünftig vollständig aus dem Bundeshaushalt aufgebracht wird.","We will prevent this by ensuring that the non-contributory co-insurance of citizens' allowance recipients, two-thirds of which is currently financed by the contributor, is fully funded from the federal budget in future.",414,,201.1
"Ein weiterer Ansatzpunkt zur Senkung der Krankenversicherungsbeiträge sind die exorbitant hohen Verwaltungskosten, die wir durch eine Zusammenführung von Kranken- und Pflegeversicherung sowie die Vereinfachung der enorm aufgesplitterten Selbstverwaltungsstrukturen bei Kassenärzten, Krankenhaus-, Rehabilitations- und Pflegedienstleistungen massiv senken wollen.","Another starting point for reducing health insurance contributions is the exorbitantly high administrative costs, which we want to massively reduce by merging health and long-term care insurance and simplifying the enormously fragmented self-administration structures for statutory health insurance physicians, hospital, rehabilitation and long-term care services.",303,,201.2
"HILFE FÜR ALLE, DIE SICH NICHT SELBST HELFEN KÖNNEN",HELP FOR ALL THOSE WHO CANNOT HELP THEMSELVES,H,,201.3
"Wir streben einen wirtschaftlichen Zustand an, in dem möglichst viele Bürger aus eigener Kraft ein auskömmliches, selbstbestimmtes Leben führen.","We are striving for an economic situation in which as many people as possible are able to lead a comfortable, self-determined life through their own efforts.",701,,201.4
"Für Situationen, in denen das nicht möglich ist, existieren die Systeme der Grundsicherung: die Sozialhilfe bei Erwerbsunfähigkeit, die Grundsicherung für Arbeitssuchende und die Grundsicherung im Alter, wenn die Rente nicht reicht und kein Vermögen vorhanden ist.","For situations in which this is not possible, there are basic income support systems: social assistance in the event of incapacity to work, basic income support for jobseekers and basic income support in old age if the pension is insufficient and there are no assets.",504,,201.5
Die monatlichen Regelsätze pro Person fallen in den drei Systemen gleich hoch aus; die Nebenbedingungen wie Schonvermögen und Autobesitz sind jedoch unterschiedlich geregelt.,"The monthly standard rates per person are the same in the three systems; however, the ancillary conditions such as protected assets and car ownership are regulated differently.",303,,201.6
"Insbesondere sind die Grundsicherungsempfänger im Alter in diesen Positionen gegenüber Bürgergeldempfängern schlechter gestellt, was wir ändern werden.","In particular, recipients of basic income support in old age are in a worse position than recipients of the citizen's income, which we will change.",505,,201.2
Das nicht zielführende Bürgergeld wollen wir mittels unseres Konzepts „Aktivierende Grundsicherung“ neugestalten.,"We want to redesign the ineffective citizen's income by means of our ""activating basic income support"" concept.",505,,201.1
Die übrigen Systeme der Grundsicherung behalten wir bei wie bisher.,We will retain the other basic income support systems as before.,504,,202.1
"Wir unterstützen sinnvolle Maßnahmen, die Menschen mit Einschränkungen eine bessere Teilhabe am gesellschaftlichen Leben ermöglichen.",We support sensible measures that enable people with disabilities to participate better in social life.,503,,202.2
"Deshalb stehen wir ein für den Erhalt spezialisierter Förderschulen, die den Lebensweg behinderter Menschen erleichtern.",That is why we are committed to maintaining specialized special schools that make life easier for people with disabilities.,503,,000
"Die häusliche Betreuung Behinderter durch Angehörige wollen wir besser honorieren und bürokratische Auflagen abschaffen, wie zum Beispiel die eingeschränkte Nutzung des Behinderten-PKW durch pflegende Angehörige.","We want to better reward the home care of disabled people by relatives and abolish bureaucratic requirements, such as the restricted use of disabled people's cars by caring relatives.",504,,202.2
